TIPO,DISTRI,SKU,DESCRIPCIÓN,DESCRIPCIÓN BB,ene.-15,feb.-15,mar.-15,abr.-15,may.-15,jun.-15,jul.-15,ago.-15,sept.-15,oct.-15,nov.-15,dic.-15,ene.-16,feb.-16,mar.-16,abr.-16,may.-16,jun.-16,jul.-16,ago.-16,sept.-16,oct.-16,nov.-16,dic.-16,ene.-17,feb.-17,mar.-17,abr.-17,may.-17,jun.-17,jul.-17,ago.-17,sept.-17,oct.-17,nov.-17,dic.-17,ene.-18,feb.-18,mar.-18,abr.-18,may.-18,jun.-18,jul.-18,ago.-18,sept.-18,oct.-18,nov.-18,dic.-18,ene.-19,feb.-19,mar.-19,abr.-19,may.-19,jun.-19,jul.-19,ago.-19,sept.-19,oct.-19,nov.-19,dic.-19,0
VENTAS,DISTRIBUIDOR12,1003,AGUA1.5SG,PLAN Vta Trade,  232.744 ,  235.701 ,  246.634 ,  214.550 ,  181.965 ,  170.308 ,  168.344 ,  175.044 ,  188.130 ,  219.377 ,  217.475 ,  280.937 ,  233.807 ,  305.859 ,  241.406 ,  204.442 ,  165.343 ,  163.932 ,  172.739 ,  168.281 ,  193.373 ,  200.829 ,  252.371 ,  291.041 ,  246.820 ,  267.292 ,  256.573 ,  191.334 ,  171.291 ,  176.961 ,  169.922 ,  187.837 ,  183.339 ,  209.680 ,  240.541 ,  269.676 ,  257.059 ,  248.838 ,  220.946 ,  141.465 ,  5.571 ,- 126 ,  9 ,  -   ,  92.178 ,  203.882 ,  220.265 ,  201.768 ,  233.261 ,  226.106 ,  178.383 ,  180.563 ,  159.693 ,  147.318 ,  166.556 ,  146.346 ,  155.118 ,  181.743 ,  240.713 ,  255.780 ,
VENTAS,DISTRIBUIDOR13,1003,AGUA1.5SG,PLAN Vta Trade,  1.013 ,  504 ,  917 ,  896 ,  591 ,  397 ,  694 ,  703 ,  1.024 ,  782 ,  1.007 ,  1.075 ,  1.056 ,  1.172 ,  1.137 ,  605 ,  594 ,  595 ,  530 ,  917 ,  912 ,  1.103 ,  1.165 ,  1.714 ,  695 ,  1.174 ,  767 ,  958 ,  758 ,  792 ,  532 ,  865 ,  885 ,  922 ,  1.192 ,  1.192 ,  1.102 ,  1.323 ,  1.359 ,  836 ,  117 ,  -   ,  -   ,  -   ,  378 ,  963 ,  963 ,  1.323 ,  972 ,  1.007 ,  1.098 ,  963 ,  558 ,  657 ,  612 ,  792 ,  926 ,  819 ,  963 ,  999 ,
VENTAS,DISTRIBUIDOR14,1003,AGUA1.5SG,PLAN Vta Trade,  137.405 ,  99.035 ,  78.107 ,  65.182 ,  40.448 ,  45.162 ,  48.949 ,  43.031 ,  52.694 ,  55.680 ,  70.962 ,  132.981 ,  140.242 ,  114.148 ,  72.256 ,  44.981 ,  41.737 ,  41.002 ,  43.312 ,  53.377 ,  53.035 ,  58.734 ,  89.435 ,  111.504 ,  151.988 ,  120.576 ,  83.382 ,  60.471 ,  52.949 ,  53.103 ,  46.064 ,  60.564 ,  55.439 ,  68.070 ,  91.799 ,  125.020 ,  159.198 ,  123.204 ,  72.705 ,  18.914 ,  -   ,  -   ,  -   ,  -   ,  144 ,  37.106 ,  82.622 ,  111.320 ,  138.942 ,  104.769 ,  61.466 ,  68.174 ,  46.877 ,  49.643 ,  50.726 ,  45.564 ,  55.280 ,  65.664 ,  86.748 ,  130.907 ,
VENTAS,DISTRIBUIDOR15,1003,AGUA1.5SG,PLAN Vta Trade,  8.996 ,  7.630 ,  8.421 ,  6.255 ,  4.764 ,  5.286 ,  4.428 ,  4.669 ,  6.011 ,  5.647 ,  6.359 ,  9.225 ,  4.267 ,  10.989 ,  6.007 ,  4.137 ,  4.446 ,  3.211 ,  4.721 ,  5.450 ,  5.799 ,  5.236 ,  7.940 ,  8.866 ,  8.337 ,  7.109 ,  8.829 ,  4.627 ,  4.345 ,  3.876 ,  4.792 ,  4.938 ,  5.931 ,  5.896 ,  10.377 ,  8.411 ,  8.917 ,  8.190 ,  5.634 ,  3.762 ,  216 ,  -   ,  -   ,  -   ,  153 ,  6.201 ,  8.532 ,  6.606 ,  4.770 ,  5.202 ,  6.210 ,  8.046 ,  3.906 ,  3.744 ,  6.300 ,  3.960 ,  7.200 ,  3.888 ,  9.774 ,  10.719 ,
VENTAS,DISTRIBUIDOR16,1003,AGUA1.5SG,PLAN Vta Trade,  1.810 ,  1.791 ,  1.600 ,  1.151 ,  619 ,  592 ,  911 ,  1.055 ,  813 ,  941 ,  875 ,  1.557 ,  1.440 ,  1.821 ,  1.922 ,  749 ,  1.134 ,  796 ,  1.251 ,  1.852 ,  1.409 ,  1.908 ,  1.427 ,  1.966 ,  4.936 ,  8.085 ,  7.899 ,  7.659 ,  4.927 ,  2.290 ,  3.000 ,  1.910 ,  1.968 ,  1.239 ,  2.185 ,  2.191 ,  2.512 ,  1.802 ,  1.940 ,  486 ,  225 ,  -   ,  -   ,  -   ,  -   ,  909 ,  1.935 ,  2.367 ,  2.217 ,  3.210 ,  2.538 ,  2.781 ,  1.986 ,  1.242 ,  1.247 ,  1.008 ,  1.611 ,  1.785 ,  2.601 ,  4.374 ,
VENTAS,DISTRIBUIDOR17,1003,AGUA1.5SG,PLAN Vta Trade,  2.090 ,  3.828 ,  1.258 ,  1.142 ,  915 ,  722 ,  902 ,  1.388 ,  1.253 ,  1.290 ,  767 ,  1.820 ,  1.485 ,  2.272 ,  2.120 ,  1.508 ,  1.251 ,  1.052 ,  813 ,  1.205 ,  1.680 ,  1.176 ,  2.240 ,  1.957 ,  3.340 ,  2.918 ,  5.227 ,  2.749 ,  1.083 ,  1.325 ,  1.081 ,  1.865 ,  2.049 ,  1.965 ,  1.541 ,  2.388 ,  1.915 ,  1.926 ,  1.080 ,  1.161 ,  450 ,  45 ,  -   ,  -   ,  1.422 ,  351 ,  1.287 ,  1.215 ,  810 ,  1.287 ,  1.215 ,  1.143 ,  1.089 ,  405 ,  900 ,  1.143 ,  1.098 ,  1.188 ,  2.475 ,  2.061 ,
VENTAS,DISTRIBUIDOR18,1003,AGUA1.5SG,PLAN Vta Trade,  295.672 ,  134.309 ,  88.475 ,  68.007 ,  29.846 ,  32.951 ,  37.493 ,  30.367 ,  40.294 ,  49.525 ,  61.126 ,  251.160 ,  290.414 ,  155.466 ,  73.658 ,  28.165 ,  26.105 ,  26.054 ,  36.198 ,  32.775 ,  40.304 ,  47.659 ,  69.076 ,  229.944 ,  367.947 ,  169.703 ,  68.495 ,  47.889 ,  24.124 ,  46.817 ,  30.615 ,  34.050 ,  39.153 ,  49.273 ,  86.436 ,  206.894 ,  373.468 ,  197.421 ,  76.152 ,  38.426 ,  9.656 ,  1.185 ,  164 ,- 27 ,  45.959 ,  62.102 ,  69.947 ,  164.528 ,  300.416 ,  139.242 ,  45.523 ,  42.504 ,  22.271 ,  22.854 ,  40.017 ,  24.516 ,  36.492 ,  39.689 ,  70.568 ,  208.838 ,
VENTAS,DISTRIBUIDOR19,1003,AGUA1.5SG,PLAN Vta Trade,  1.256 ,  1.189 ,  1.382 ,  2.239 ,  197 ,  640 ,  631 ,  544 ,  649 ,  558 ,  848 ,  1.655 ,  1.963 ,  2.091 ,  501 ,  27 ,  639 ,  567 ,  795 ,  508 ,  -   ,  633 ,  1.238 ,  1.127 ,  764 ,  1.554 ,  849 ,  1.017 ,  713 ,  730 ,  730 ,  955 ,  1.086 ,  579 ,  1.553 ,  1.625 ,  63 ,  1.971 ,  1.988 ,  746 ,  108 ,  117 ,  9 ,  9 ,- 5 ,  683 ,  1.379 ,  1.341 ,  1.425 ,  1.313 ,  1.224 ,  1.035 ,  989 ,  900 ,  738 ,  899 ,  1.008 ,  1.233 ,  1.170 ,  2.169 ,
VENTAS,DISTRIBUIDOR1,1008,AGUA2.25CG,PLAN Vta Trade,  116.937 ,  92.175 ,  98.812 ,  80.726 ,  65.050 ,  46.585 ,  52.509 ,  65.963 ,  71.120 ,  76.089 ,  94.829 ,  116.207 ,  123.049 ,  135.613 ,  94.466 ,  64.626 ,  53.254 ,  55.451 ,  51.859 ,  63.444 ,  62.849 ,  77.866 ,  90.326 ,  115.176 ,  135.070 ,  158.881 ,  79.874 ,  66.841 ,  54.854 ,  49.907 ,  59.430 ,  59.303 ,  64.464 ,  68.705 ,  94.740 ,  113.124 ,  120.440 ,  109.778 ,  96.018 ,  6.921 ,  540 ,  -   ,  2 ,  -   ,  35.840 ,  68.918 ,  83.333 ,  77.402 ,  95.895 ,  75.353 ,  68.328 ,  73.499 ,  53.078 ,  44.037 ,  51.541 ,  51.797 ,  58.421 ,  81.287 ,  87.315 ,  111.857 ,
VENTAS,DISTRIBUIDOR2,1008,AGUA2.25CG,PLAN Vta Trade,  109.817 ,  51.843 ,  51.458 ,  31.361 ,  20.822 ,  16.703 ,  20.694 ,  18.477 ,  23.182 ,  24.889 ,  43.366 ,  76.145 ,  87.372 ,  54.016 ,  37.997 ,  18.139 ,  16.100 ,  17.292 ,  15.909 ,  19.426 ,  20.349 ,  27.007 ,  36.406 ,  68.495 ,  130.484 ,  51.000 ,  28.405 ,  83.158 ,  16.505 ,  16.558 ,  15.600 ,  18.982 ,  19.397 ,  33.214 ,  68.060 ,  58.986 ,  78.473 ,  38.579 ,  29.927 ,  25.178 ,  12.420 ,  268 ,- 16 ,- 61 ,- 254 ,  6.869 ,  41.389 ,  60.262 ,  54.568 ,  41.924 ,  17.496 ,  23.787 ,  12.078 ,  13.034 ,  15.901 ,  15.435 ,  28.015 ,  19.866 ,  47.909 ,  48.551 ,
VENTAS,DISTRIBUIDOR3,1008,AGUA2.25CG,PLAN Vta Trade,  144.064 ,  128.376 ,  42.921 ,  98.475 ,  80.312 ,  68.697 ,  79.450 ,  72.454 ,  87.543 ,  100.078 ,  115.367 ,  154.324 ,  181.529 ,  156.894 ,  114.493 ,  97.655 ,  61.667 ,  60.298 ,  88.064 ,  70.330 ,  77.066 ,  87.967 ,  121.598 ,  153.915 ,  148.435 ,  132.227 ,  125.715 ,  105.387 ,  72.250 ,  72.185 ,  71.671 ,  82.811 ,  88.268 ,  101.649 ,  121.068 ,  149.124 ,  154.958 ,  137.212 ,  110.435 ,  40.613 ,  -   ,  -   ,  -   ,  -   ,  22.239 ,  104.344 ,  107.892 ,  119.363 ,  121.178 ,  139.239 ,  104.245 ,  99.785 ,  57.386 ,  62.827 ,  82.089 ,  70.706 ,  72.911 ,  93.823 ,  133.814 ,  134.505 ,
VENTAS,DISTRIBUIDOR4,1008,AGUA2.25CG,PLAN Vta Trade,  426.681 ,  380.543 ,  326.069 ,  366.434 ,  312.910 ,  287.126 ,  306.001 ,  293.853 ,  306.878 ,  311.063 ,  369.146 ,  377.317 ,  399.242 ,  446.164 ,  385.106 ,  316.851 ,  339.956 ,  266.529 ,  259.321 ,  287.350 ,  311.497 ,  294.051 ,  375.752 ,  472.071 ,  371.948 ,  403.829 ,  434.633 ,  293.288 ,  283.991 ,  279.869 ,  261.647 ,  277.118 ,  282.546 ,  305.732 ,  306.273 ,  384.774 ,  365.867 ,  350.937 ,  304.036 ,  81.405 ,  -   ,  -   ,  -   ,  -   ,  141.311 ,  283.529 ,  333.812 ,  309.020 ,  305.975 ,  332.361 ,  325.937 ,  253.370 ,  253.618 ,  226.602 ,  258.498 ,  230.333 ,  242.406 ,  291.220 ,  341.818 ,  352.958 ,
VENTAS,DISTRIBUIDOR5,1008,AGUA2.25CG,PLAN Vta Trade,  39.701 ,  49.345 ,  49.325 ,  38.504 ,  26.205 ,  32.165 ,  34.896 ,  29.364 ,  46.366 ,  35.750 ,  47.242 ,  55.004 ,  60.824 ,  45.701 ,  59.217 ,  35.056 ,  32.651 ,  30.349 ,  28.214 ,  30.260 ,  38.442 ,  37.463 ,  43.034 ,  61.781 ,  65.150 ,  56.751 ,  61.563 ,  47.365 ,  33.278 ,  32.520 ,  36.267 ,  30.389 ,  42.608 ,  42.304 ,  50.175 ,  60.186 ,  64.298 ,  62.156 ,  43.805 ,  24.116 ,  2.628 ,- 1.323 ,- 70 ,- 90 ,  8.674 ,  39.058 ,  46.555 ,  47.984 ,  51.026 ,  45.576 ,  37.154 ,  30.894 ,  27.704 ,  21.335 ,  26.415 ,  29.090 ,  31.214 ,  41.519 ,  49.156 ,  53.800 ,
VENTAS,DISTRIBUIDOR6,1008,AGUA2.25CG,PLAN Vta Trade,  79.786 ,  86.654 ,  81.167 ,  74.226 ,  43.022 ,  44.837 ,  42.755 ,  41.266 ,  55.549 ,  62.736 ,  73.072 ,  101.791 ,  92.020 ,  97.326 ,  76.196 ,  53.143 ,  38.118 ,  43.422 ,  37.601 ,  50.352 ,  51.598 ,  53.520 ,  77.530 ,  102.522 ,  85.067 ,  89.992 ,  69.776 ,  75.295 ,  48.515 ,  41.825 ,  48.219 ,  46.372 ,  51.603 ,  65.668 ,  79.469 ,  105.706 ,  106.353 ,  92.196 ,  76.480 ,  16.367 ,  320 ,  50 ,  86 ,  -   ,  25.976 ,  68.470 ,  75.530 ,  72.927 ,  88.811 ,  77.843 ,  59.976 ,  64.994 ,  46.442 ,  36.915 ,  40.509 ,  50.792 ,  42.512 ,  55.463 ,  77.762 ,  83.243 ,
VENTAS,DISTRIBUIDOR7,1008,AGUA2.25CG,PLAN Vta Trade,  27.480 ,  35.522 ,  30.727 ,  21.346 ,  16.614 ,  15.125 ,  17.197 ,  17.483 ,  19.045 ,  21.173 ,  26.266 ,  39.008 ,  23.871 ,  46.147 ,  32.147 ,  18.597 ,  15.082 ,  12.664 ,  14.534 ,  16.017 ,  17.118 ,  18.580 ,  30.722 ,  34.689 ,  30.482 ,  29.675 ,  30.129 ,  21.556 ,  17.571 ,  16.857 ,  13.677 ,  18.767 ,  17.707 ,  23.826 ,  33.315 ,  33.378 ,  38.554 ,  29.828 ,  27.502 ,  16.466 ,  -   ,  -   ,  -   ,  -   ,  -   ,  11.471 ,  24.867 ,  26.919 ,  36.013 ,  29.795 ,  19.184 ,  25.454 ,  20.405 ,  13.079 ,  17.226 ,  16.241 ,  18.632 ,  22.518 ,  34.641 ,  29.255 ,
VENTAS,DISTRIBUIDOR8,1008,AGUA2.25CG,PLAN Vta Trade,  47.088 ,  60.515 ,  55.751 ,  42.597 ,  33.391 ,  29.754 ,  29.590 ,  30.258 ,  30.677 ,  38.895 ,  49.273 ,  56.716 ,  61.907 ,  48.129 ,  57.017 ,  35.915 ,  37.480 ,  25.093 ,  28.106 ,  26.644 ,  31.201 ,  41.791 ,  49.097 ,  72.245 ,  59.623 ,  54.790 ,  53.727 ,  33.277 ,  36.717 ,  30.815 ,  24.574 ,  29.132 ,  39.988 ,  37.399 ,  58.297 ,  54.485 ,  66.204 ,  48.463 ,  59.000 ,  7.214 ,- 2 ,  -   ,- 7 ,  -   ,  23.823 ,  35.442 ,  56.763 ,  41.297 ,  53.325 ,  46.728 ,  35.555 ,  38.958 ,  25.461 ,  30.881 ,  33.892 ,  26.150 ,  32.369 ,  33.143 ,  57.701 ,  52.378 ,
VENTAS,DISTRIBUIDOR9,1008,AGUA2.25CG,PLAN Vta Trade,  61.684 ,  56.392 ,  56.990 ,  38.100 ,  24.337 ,  24.580 ,  23.763 ,  24.058 ,  32.574 ,  40.712 ,  44.108 ,  57.270 ,  53.153 ,  60.825 ,  42.850 ,  29.043 ,  18.766 ,  27.589 ,  21.362 ,  19.138 ,  25.986 ,  32.092 ,  44.105 ,  53.646 ,  67.743 ,  63.079 ,  52.238 ,  39.070 ,  18.699 ,  17.770 ,  20.683 ,  26.456 ,  26.218 ,  30.896 ,  50.304 ,  69.307 ,  62.144 ,  69.851 ,  40.995 ,  23.938 ,  6.813 ,  2.057 ,  135 ,  -   ,  673 ,  17.699 ,  43.265 ,  45.266 ,  46.055 ,  40.532 ,  34.020 ,  21.784 ,  17.005 ,  17.051 ,  22.644 ,  19.647 ,  24.471 ,  31.750 ,  38.909 ,  55.564 ,
VENTAS,DISTRIBUIDOR10,1008,AGUA2.25CG,PLAN Vta Trade,  64.649 ,  105.545 ,  84.213 ,  63.844 ,  52.797 ,  37.080 ,  49.709 ,  41.127 ,  63.176 ,  76.628 ,  59.618 ,  90.725 ,  79.264 ,  113.027 ,  65.315 ,  41.549 ,  43.668 ,  53.481 ,  41.787 ,  49.817 ,  44.066 ,  69.201 ,  70.523 ,  90.589 ,  77.413 ,  135.624 ,  73.544 ,  55.213 ,  43.355 ,  43.693 ,  42.382 ,  55.721 ,  53.620 ,  68.642 ,  77.542 ,  90.974 ,  102.256 ,  77.515 ,  85.797 ,  54.848 ,  3.317 ,  14 ,  -   ,  -   ,  16.241 ,  34.506 ,  77.706 ,  77.121 ,  112.644 ,  80.275 ,  62.033 ,  61.705 ,  54.352 ,  34.920 ,  58.829 ,  47.970 ,  39.474 ,  84.472 ,  96.629 ,  96.973 ,
VENTAS,DISTRIBUIDOR11,1008,AGUA2.25CG,PLAN Vta Trade,  55.288 ,  54.583 ,  44.805 ,  -   ,  67.020 ,  24.474 ,  29.020 ,  34.030 ,  50.364 ,  38.288 ,  64.101 ,  74.398 ,  104.453 ,  97.682 ,  55.046 ,  32.854 ,  19.050 ,  35.517 ,  31.119 ,  41.894 ,  36.969 ,  39.612 ,  45.105 ,  70.961 ,  52.815 ,  52.215 ,  43.588 ,  35.636 ,  22.921 ,  30.269 ,  43.651 ,  54.451 ,  35.611 ,  35.254 ,  55.604 ,  94.224 ,  69.774 ,  112.208 ,  78.809 ,  56.453 ,  21.087 ,  -   ,  261 ,  6.410 ,  56.786 ,  51.831 ,  70.380 ,  96.169 ,  101.722 ,  57.655 ,  51.513 ,  49.092 ,  40.907 ,  37.012 ,  39.974 ,  48.197 ,  49.025 ,  72.293 ,  74.198 ,  74.133 ,
VENTAS,DISTRIBUIDOR12,1008,AGUA2.25CG,PLAN Vta Trade,  996.729 ,  890.872 ,  886.114 ,  728.345 ,  604.625 ,  544.593 ,  551.715 ,  534.576 ,  638.632 ,  676.885 ,  773.470 ,  903.431 ,  913.275 ,  1.099.468 ,  869.244 ,  649.765 ,  550.266 ,  486.432 ,  522.497 ,  507.395 ,  652.674 ,  621.964 ,  736.195 ,  960.306 ,  980.731 ,  963.289 ,  929.440 ,  678.309 ,  580.788 ,  515.210 ,  537.432 ,  596.055 ,  571.262 ,  675.983 ,  727.566 ,  863.343 ,  926.276 ,  857.336 ,  752.587 ,  198.182 ,  4.032 ,- 720 ,  81 ,  -   ,  319.325 ,  611.269 ,  699.028 ,  702.491 ,  840.530 ,  772.180 ,  706.455 ,  612.441 ,  475.036 ,  428.636 ,  510.564 ,  465.271 ,  483.228 ,  557.334 ,  821.921 ,  812.486 ,
VENTAS,DISTRIBUIDOR13,1008,AGUA2.25CG,PLAN Vta Trade,  34.036 ,  41.533 ,  29.772 ,  28.466 ,  17.886 ,  13.269 ,  15.516 ,  26.011 ,  16.817 ,  22.913 ,  23.558 ,  23.367 ,  39.119 ,  26.614 ,  28.715 ,  23.883 ,  17.158 ,  5.406 ,  18.325 ,  9.722 ,  9.129 ,  8.000 ,  18.175 ,  18.014 ,  24.306 ,  21.232 ,  10.563 ,  13.832 ,  9.784 ,  9.729 ,  5.422 ,  9.316 ,  9.517 ,  10.945 ,  13.216 ,  22.379 ,  15.523 ,  14.189 ,  13.131 ,  2.957 ,  -   ,  -   ,  -   ,  -   ,  2.228 ,  12.069 ,  14.884 ,  14.490 ,  14.110 ,  13.327 ,  12.416 ,  10.325 ,  5.810 ,  5.222 ,  6.822 ,  6.035 ,  8.390 ,  11.039 ,  11.529 ,  18.594 ,
VENTAS,DISTRIBUIDOR14,1008,AGUA2.25CG,PLAN Vta Trade,  378.998 ,  238.202 ,  190.335 ,  209.552 ,  147.628 ,  144.333 ,  149.768 ,  142.896 ,  174.686 ,  184.096 ,  214.282 ,  350.171 ,  386.133 ,  367.959 ,  214.817 ,  250.670 ,  169.872 ,  141.911 ,  147.520 ,  148.277 ,  171.341 ,  166.435 ,  241.325 ,  310.609 ,  412.042 ,  322.129 ,  274.757 ,  178.478 ,  150.729 ,  141.572 ,  137.656 ,  164.542 ,  141.074 ,  177.085 ,  226.041 ,  339.163 ,  389.468 ,  321.213 ,  188.799 ,  64.125 ,  -   ,  -   ,  -   ,  -   ,  27.425 ,  169.632 ,  210.155 ,  277.270 ,  352.035 ,  273.249 ,  171.522 ,  181.026 ,  129.848 ,  129.485 ,  130.088 ,  130.725 ,  150.424 ,  165.094 ,  253.463 ,  307.798 ,
VENTAS,DISTRIBUIDOR15,1008,AGUA2.25CG,PLAN Vta Trade,  22.905 ,  21.274 ,  26.602 ,  19.447 ,  14.610 ,  13.647 ,  14.483 ,  14.187 ,  14.831 ,  16.990 ,  18.142 ,  24.826 ,  28.635 ,  24.853 ,  24.470 ,  12.966 ,  10.666 ,  12.729 ,  13.733 ,  10.223 ,  13.254 ,  13.329 ,  20.055 ,  24.278 ,  22.855 ,  25.219 ,  19.831 ,  13.269 ,  10.884 ,  12.576 ,  10.099 ,  10.546 ,  13.458 ,  12.967 ,  18.235 ,  22.998 ,  24.755 ,  20.754 ,  18.104 ,  167 ,  -   ,  -   ,  -   ,  -   ,  5.375 ,  13.858 ,  17.762 ,  15.548 ,  20.432 ,  17.172 ,  13.343 ,  12.380 ,  11.255 ,  6.388 ,  11.504 ,  7.974 ,  8.696 ,  8.622 ,  18.583 ,  17.647 ,
VENTAS,DISTRIBUIDOR16,1008,AGUA2.25CG,PLAN Vta Trade,  32.968 ,  64.289 ,  52.355 ,  28.963 ,  19.725 ,  20.019 ,  10.916 ,  21.925 ,  26.346 ,  45.162 ,  29.878 ,  54.526 ,  50.305 ,  64.674 ,  40.641 ,  28.181 ,  16.551 ,  20.336 ,  19.850 ,  26.231 ,  37.505 ,  44.765 ,  30.126 ,  45.597 ,  59.768 ,  45.708 ,  49.142 ,  43.767 ,  16.977 ,  20.953 ,  15.190 ,  15.673 ,  17.169 ,  14.042 ,  17.811 ,  21.694 ,  34.501 ,  18.144 ,  20.858 ,  8.566 ,  2.333 ,  -   ,  -   ,  -   ,  -   ,  10.726 ,  18.407 ,  16.920 ,  22.106 ,  21.321 ,  16.279 ,  15.077 ,  10.881 ,  7.070 ,  8.703 ,  11.835 ,  11.223 ,  12.499 ,  15.325 ,  21.328 ,
VENTAS,DISTRIBUIDOR17,1008,AGUA2.25CG,PLAN Vta Trade,  45.009 ,  50.468 ,  41.422 ,  27.272 ,  24.193 ,  17.233 ,  22.937 ,  27.310 ,  36.021 ,  38.136 ,  72.824 ,  41.073 ,  47.095 ,  53.237 ,  37.569 ,  22.314 ,  26.450 ,  23.693 ,  24.839 ,  27.999 ,  39.271 ,  30.858 ,  34.996 ,  49.245 ,  49.015 ,  42.230 ,  65.368 ,  54.209 ,  27.358 ,  19.676 ,  19.321 ,  24.671 ,  31.991 ,  32.342 ,  39.596 ,  26.715 ,  43.442 ,  43.508 ,  34.385 ,  32.105 ,  3.413 ,  -   ,  -   ,  -   ,  13.516 ,  21.236 ,  22.736 ,  23.636 ,  22.763 ,  27.765 ,  19.022 ,  24.311 ,  14.720 ,  14.776 ,  10.076 ,  14.141 ,  16.283 ,  17.858 ,  24.518 ,  36.983 ,
VENTAS,DISTRIBUIDOR18,1008,AGUA2.25CG,PLAN Vta Trade,  193.172 ,  106.309 ,  94.746 ,  89.061 ,  46.914 ,  48.398 ,  44.486 ,  50.086 ,  55.034 ,  65.485 ,  93.212 ,  150.275 ,  175.353 ,  147.151 ,  77.056 ,  74.129 ,  74.283 ,  41.641 ,  50.644 ,  47.084 ,  50.512 ,  61.063 ,  85.123 ,  139.776 ,  204.016 ,  149.340 ,  90.138 ,  58.712 ,  38.733 ,  48.330 ,  52.286 ,  56.590 ,  45.022 ,  65.729 ,  91.628 ,  155.891 ,  213.529 ,  126.200 ,  64.910 ,  50.400 ,  209 ,  167 ,- 43 ,- 441 ,  20.792 ,  74.912 ,  80.026 ,  120.024 ,  196.083 ,  102.160 ,  63.514 ,  60.082 ,  31.461 ,  31.354 ,  49.804 ,  31.532 ,  65.115 ,  44.701 ,  84.150 ,  133.128 ,
VENTAS,DISTRIBUIDOR19,1008,AGUA2.25CG,PLAN Vta Trade,  22.891 ,  14.484 ,  14.228 ,  14.753 ,  9.983 ,  7.511 ,  8.146 ,  10.581 ,  13.435 ,  9.614 ,  18.823 ,  9.423 ,  9.355 ,  13.495 ,  14.472 ,  8.385 ,  6.212 ,  6.244 ,  8.984 ,  7.619 ,  9.757 ,  9.860 ,  15.338 ,  20.825 ,  32.148 ,  36.086 ,  14.379 ,  16.816 ,  9.066 ,  7.174 ,  4.038 ,  12.830 ,  12.314 ,  11.674 ,  18.571 ,  26.554 ,  23.735 ,  20.498 ,  15.230 ,  5.695 ,  -   ,- 5 ,  -   ,- 2 ,  5.002 ,  11.826 ,  15.986 ,  17.672 ,  18.473 ,  15.914 ,  16.909 ,  11.828 ,  8.289 ,  7.859 ,  8.318 ,  8.780 ,  11.039 ,  8.732 ,  16.639 ,  19.922 ,
VENTAS,DISTRIBUIDOR1,1009,AGUA2.25SG,PLAN Vta Trade,  23.535 ,  8.480 ,  28.682 ,  23.717 ,  17.420 ,  5.804 ,  17.989 ,  18.896 ,  21.090 ,  36.986 ,  29.358 ,  31.460 ,  34.882 ,  38.217 ,  41.393 ,  46.100 ,  19.969 ,  19.422 ,  17.707 ,  23.808 ,  24.799 ,  26.366 ,  32.419 ,  41.122 ,  31.585 ,  33.758 ,  32.181 ,  25.758 ,  19.773 ,  18.159 ,  22.142 ,  23.350 ,  23.091 ,  31.536 ,  38.348 ,  33.434 ,  40.333 ,  36.997 ,  33.063 ,  6.305 ,  203 ,  216 ,  -   ,  432 ,  21.846 ,  31.273 ,  31.745 ,  29.594 ,  32.947 ,  28.757 ,  27.617 ,  28.643 ,  17.953 ,  19.937 ,  20.903 ,  19.816 ,  24.293 ,  32.852 ,  36.504 ,  41.004 ,
VENTAS,DISTRIBUIDOR2,1009,AGUA2.25SG,PLAN Vta Trade,  77.505 ,  34.808 ,  33.828 ,  21.479 ,  13.434 ,  10.904 ,  14.057 ,  11.594 ,  15.889 ,  15.751 ,  32.617 ,  52.605 ,  78.496 ,  39.226 ,  27.936 ,  11.351 ,  11.446 ,  11.565 ,  11.797 ,  12.401 ,  13.936 ,  21.147 ,  29.000 ,  58.439 ,  76.133 ,  42.719 ,  26.872 ,  19.474 ,  14.864 ,  14.186 ,  11.330 ,  11.435 ,  15.430 ,  22.323 ,  28.193 ,  55.291 ,  84.595 ,  38.772 ,  23.580 ,  18.160 ,  12.301 ,  8.759 ,  10.465 ,  10.382 ,  17.469 ,  19.451 ,  32.753 ,  57.182 ,  57.355 ,  56.930 ,  23.081 ,  17.712 ,  9.909 ,  8.881 ,  12.382 ,  10.769 ,  14.256 ,  17.460 ,  51.737 ,  48.465 ,
VENTAS,DISTRIBUIDOR3,1009,AGUA2.25SG,PLAN Vta Trade,  57.469 ,  20.830 ,- 71.316 ,  41.586 ,  33.509 ,- 48.612 ,  33.411 ,  32.417 ,  34.185 ,  50.364 ,  49.449 ,  60.806 ,  85.645 ,  72.268 ,  63.399 ,  44.947 ,  28.616 ,  31.196 ,  39.693 ,  30.840 ,  38.428 ,  42.586 ,  54.715 ,  66.908 ,  62.585 ,  56.106 ,  53.607 ,  38.896 ,  41.465 ,  36.609 ,  34.251 ,  38.583 ,  40.846 ,  47.433 ,  65.688 ,  66.044 ,  67.308 ,  57.150 ,  46.310 ,  16.673 ,  -   ,  -   ,  -   ,  -   ,  20.592 ,  52.578 ,  54.194 ,  52.873 ,  55.274 ,  60.368 ,  49.194 ,  49.496 ,  30.564 ,  32.191 ,  41.299 ,  34.351 ,  36.956 ,  53.091 ,  69.872 ,  66.654 ,
